product_id,product_name,brand,long_description,app_name,image_url,url
3946165510,Ruibeauty Wifi Smart Life Socket Plug Steckdosen Buchsen 16A Power Metering Power Metering,Ruibeauty,"
Characteristics:-The smart socket in Europe can be connected to the WiFi router via for remote control.
-Housing material with ABS+PC fireproof housing
-Shared control - Shared control of your family
-Energy Statistics Check the energy reports to correctly track the energy consumption in your home. Find out which devices are using the most electricity and develop a plan to save energy and electricity costs.
-Set up schedules Turns connected devices on and off at a specified time. Organize a home fan to turn on in the morning or leave the kids lights off so they know it's time to sleep. The countdown feature lets you set a timer that turns off automatically, so you don't have to suspect you've unplugged the device.",,https://i5.walmartimages.com/seo/Ruibeauty-Wifi-Smart-Life-Socket-Plug-Steckdosen-Buchsen-16A-Power-Metering-Power-Metering_a9d2034e-cc73-4ede-919f-c5929efadca3.bd4204f6bee652340aea3e377849ce9e.jpeg,https://www.walmart.com/ip/Ruibeauty-Wifi-Smart-Life-Socket-Plug-Steckdosen-Buchsen-16A-Power-Metering-Power-Metering/3946165510?from=/search
489498945,Top Greener Mini Wi Fi Smart Plug with Energy Monitoring 120V 10A No Hub Required White,TOPGREENER,"
Wi-Fi outlet works with Alexa and Google Assistant (sold separately) to enable voice control; no hub or subscription required. Control appliances remotely and monitor energy usage to optimize energy efficiency using the TOPGREENER app from the App store, iOS and Android compatible; TOPGREENER app runs on the secure servers of AWS ( Web Services)
TOPGREENER’s Wi-Fi outlet comes equipped with energy monitoring capability. Monitor use and save on energy costs using the TOPGREENER app.
Set schedules to automatically control lights and small appliances. Modify and adjust your lamp settings from the app for added security to give the appearance of occupancy while you are away.",TOPGREENER,https://i5.walmartimages.com/seo/Top-Greener-Mini-Wi-Fi-Smart-Plug-with-Energy-Monitoring-120V-10A-No-Hub-Required-White_9213edc6-308c-400d-a116-99c89c6e8407.1dfec934dcd97f80950ba86503aa842e.png,https://www.walmart.com/ip/Top-Greener-Mini-Wi-Fi-Smart-Plug-with-Energy-Monitoring-120V-10A-No-Hub-Required-White/489498945?athbdg=L1400&from=/search
1822510727,qucoqpe Wi Fi Smart Plug Mini Home Outlet Works Alexa Google No Hub Required Remote Control Timer Function 2 4G Ghz Network Only 1 Pack White,Qucoqpe,"
COMPACT MINI PLUG: Mini-sized smart plugs, light and portable, easy to install in narrow space behind furniture.
SIM-PLE VOICE CONTROL: The Smart plugs that work with Alexa and Google home. Just say to Alexa or Hey Google to turn on or off your electronic devices connected with the Wi-Fi smart sockets without manually.
APP REMOTE CONTROL: No more worries about the conditions of home appliances, you can control and check them whenever and wherever you are, just plug in the Wi-Fi plugs and add them on your mobile.
TIMER AND SCHEDULE FUNCTION: Setting schedules for home smart devices that connected the smart Wi-Fi outlets or countdown for the working time, that help you make all things in order and automatic.
EASY SET UP AND USE: Download the exclusive app. Easy and fast set up, plug into power, and start the setting by following the sim-ple instruction. Detailed English instructions are included.",,https://i5.walmartimages.com/seo/qucoqpe-Wi-Fi-Smart-Plug-Mini-Home-Outlet-Works-Alexa-Google-No-Hub-Required-Remote-Control-Timer-Function-2-4G-Ghz-Network-Only-1-Pack-White_8330e3a8-cf00-4d2c-a116-50b3a69e525f.aa4c4cd35dc78df87351b5c8b2ade407.jpeg,https://www.walmart.com/ip/qucoqpe-Wi-Fi-Smart-Plug-Mini-Home-Outlet-Works-Alexa-Google-No-Hub-Required-Remote-Control-Timer-Function-2-4G-Ghz-Network-Only-1-Pack-White/1822510727?from=/search
1738790381,WANYNG WiFi Smart Plug Works With Alexa Can Remote Control And Timer Function 16A Smart Plug Has 2 Outlets No Hub Required,Wanyng,"
smart home accessories smart home accessories for alexa smart home accessories for kitchen smart home accessories for bathroom smart home accessories homekit smart home accessories for bedroom smart home accessories that work with alexa smart home accessories zapateras",,https://i5.walmartimages.com//asr/7bd8835c-5be5-4a4e-a1cc-a8d629e21e5f.59209ea7ccacdf47393c4aac8fde4dca.jpeg,https://www.walmart.com/ip/WANYNG-WiFi-Smart-Plug-Works-With-Alexa-Can-Remote-Control-And-Timer-Function-16A-Smart-Plug-Has-2-Outlets-No-Hub-Required/1738790381?from=/search
1526433173,New Legrand HKRP10 On Q WiFi Smart Plug In Switch White,Legrand,"
New ProSource HD00034-3L Padlock With Bumper, 1-1/2 Inch, Each",APPLEHOME,https://i5.walmartimages.com/seo/New-Legrand-HKRP10-On-Q-WiFi-Smart-Plug-In-Switch-White_f1cec978-01d0-47c7-b7a9-394ed70f0abb.095a14181bb1738d05a4a690d3855814.jpeg,https://www.walmart.com/ip/New-Legrand-HKRP10-On-Q-WiFi-Smart-Plug-In-Switch-White/1526433173?from=/search
5219172651,Kasa Smart Outdoor Plug KP400 Home Wi Fi Outlet 2 Sockets Works Alexa Google IFTTT No Hub Required Sunset Sunrise Offset,Kasa Smart,"
Double the outlets control 2 outdoor devices from anywhere together or individually, with one smart plug; Ideal for landscape lighting, swimming pool pumps, holiday lights, or other appliances
Weather resistant and IP64 rated, long Wi-Fi range up to 300 feet
Control from anywhere with your smartphone with device grouping
Voice control with Google or Alexa
The plug's shell is made of UL94-V0 PC—a material ideal for fire prevention",,https://i5.walmartimages.com/seo/Kasa-Smart-Outdoor-Plug-KP400-Home-Wi-Fi-Outlet-2-Sockets-Works-Alexa-Google-IFTTT-No-Hub-Required-Sunset-Sunrise-Offset_bebd2746-5994-472b-9f3e-946359e93f83.314bbd8822e0298c30ec92e3e495fda5.jpeg,https://www.walmart.com/ip/Kasa-Smart-Outdoor-Plug-KP400-Home-Wi-Fi-Outlet-2-Sockets-Works-Alexa-Google-IFTTT-No-Hub-Required-Sunset-Sunrise-Offset/5219172651?from=/search
1710455661,Randolph WiFi Smart Plug Works With Alexa Can Remote Control And Timer Function 16A Smart Plug Has 2 Outlets No Hub Required,Randolph,"
It is made of high-quality material, 100% brand new
Professional design, comfortable, durable
You can use it longer,High cost performance
This is a good gift for your friends, family and classmates.It's a good choice
If you want more details about this product, you can contact our customer service, we will patiently answer for you",,https://i5.walmartimages.com//asr/9388aa44-f575-47de-b77d-d1acd244751d.72c221b4aae7078521e0e1c8d163572f.jpeg,https://www.walmart.com/ip/Randolph-WiFi-Smart-Plug-Works-With-Alexa-Can-Remote-Control-And-Timer-Function-16A-Smart-Plug-Has-2-Outlets-No-Hub-Required/1710455661?from=/search
395097722,Tomshine Smart Plug Dual Wifi Plugs 2 1 Extenders Socket Works Home Life App No Hub Required Schedules Timing Independent Together,Tomshine,"
VOICE & REMOTE CONTROL --- Smart socket work with , Home and Smart Life App, all the devices plugged in are under control once connected. Say to them to turn onoff the socke, really Handfree Control. With the app you can easily control your device anywhere anytime, no hub required.
ENERGY MONITORING --- Through app you can track current and historical power usage for connected devices and effectively schedule your usage to save on your electric bill.
SET SCHEDULE & TIME --- As you got the device electric consump history, you can customize your own schedule for any home appliances automatically on and off as needed. With the countdown timer feature, simply set a timer for the Smart Plug to turn off its appliance automatically.
2-IN-1 SMART SOCKET SUPPORT SHARING FUNCTION --- 2 in 1 compact size, independent or simultaneous control,  space saving and extend 1 socket into 2 smart outlet sockets, for you to use in group or seleprate.  Share the device to your family, all members can control the socket. no worried when phone is power off.
MULTIPLE PROTECTION --- Adopt hige grade flame-resistant material, human friendly and reliable use. With overl-load protection, safety charging.",SMARTLIFE,https://i5.walmartimages.com//asr/72d2222b-63ae-49de-a89b-1a3856b2ae32.08a66668203680b933f0dc3b521266f3.jpeg,https://www.walmart.com/ip/Tomshine-Smart-Plug-Dual-Wifi-Plugs-2-1-Extenders-Socket-Works-Home-Life-App-No-Hub-Required-Schedules-Timing-Independent-Together/395097722?from=/search
139454545,Smart Wifi Plug Outlet Mini Socket Timing Function No Hub Required Control Your Appliances Anywhere iOS Android Smartphones Tablets,New Link,"
Just plug a device into the mini wifi smart outlet and connect to your secured 2.4GHz network with the App. The smart plug uses high-quality materials and technology, such as V-0 flame-retardant thermoplastics, pure copper connectors and advanced PCBA boards. It can avoid fire hazards and provide overload protection to ensure the safety of family members.

Functions:
Works with Amazon Alexa
Compatible with Google Assistant
Schedule Timer function
Create Group
Share to Families
Create Smart Scenario
Technical Specifications:
Working Temp: -10 ~ 60℃
Wi-Fi Requirement: 2.4GHz
Rated Voltage: 125V
Rated Current: 10A Max
AC Frequency: 2.4 GHz
Max power: 1200W",,https://i5.walmartimages.com//asr/21ed055d-f760-4f1a-868a-feaa73a691a5.831d906f11a94eea58e33e5233e3a452.jpeg,https://www.walmart.com/ip/Smart-Wifi-Plug-Outlet-Mini-Socket-Timing-Function-No-Hub-Required-Control-Your-Appliances-Anywhere-iOS-Android-Smartphones-Tablets/139454545?from=/search
1538487295,Mini Smart Plug Wi Fi Outlet Socket Works Alexa Google Home Remote Control Timer Function No Hub Required ETL FCC Listed 4 Pack White,Ghome Smart,"
None",,https://i5.walmartimages.com/seo/Mini-Smart-Plug-Wi-Fi-Outlet-Socket-Works-Alexa-Google-Home-Remote-Control-Timer-Function-No-Hub-Required-ETL-FCC-Listed-4-Pack-White_c3d45413-8eeb-4647-b2b2-6e64d26f8c8f.3d49335f00fc246349abda6a4ae04bb9.jpeg,https://www.walmart.com/ip/Mini-Smart-Plug-Wi-Fi-Outlet-Socket-Works-Alexa-Google-Home-Remote-Control-Timer-Function-No-Hub-Required-ETL-FCC-Listed-4-Pack-White/1538487295?from=/search
177754762,Smart Plug High Security Overload Protection Wi Fi Outlet Works Alexa Google Assistant IFTTT APP Remote Control Timer Function 2 4G Only 4 PACK,TYNZEO,"
【Schedule &Timer Setting】: When you set a specific schedule on the wifi plug smart outlet, home devices will automatically turn on/off such as lamps, fans, humidifiers, coffee maker, and Christmas lights. With multiple time setting functions: schedule, countdown, random and loop, let you get to a saving and safe life. No need to get up in the dark to turn on the lights, no need to make coffee in the cold winter.
【Voice Control & Works with Alexa】: Smart plugs that work with Alexa and Google Assistant. Free your hands, you just give a voice command to turn on/off the wifi smart plug, such as ""Alexa, turn on the coffee maker"". Rbcior mini smart plug will be your good assistant.
【Remote Control & Shared Device】: Wifi plugs smart plug allow you to control your home devices remotely at anytime anywhere. Also, you could share devices groups or accounts with several family members. With the smart socket, as long as the mobile phone is in hand, the lights can be switched on and off freely. Enjoy the happiness and convenience of smart life.
【Easy Setup & WiFi Connection】: Just need to download our App from the App Store or Google play, then connect your smart outlet plug with 2.4Ghz wifi. Our APP supports both iOS and Android systems. Wifi outlet plug with no Hub Required and easy connection.
【Safe & Reliable】: Made of advanced and premium V-0 flame-retardant materials and techniques, it will protect your family safe. Rbcior smart wifi plug is approved FCC, ROHS, ETL certified. Support 120V, 10A maximum load. We will offer you high-quality goods and reliable live-chat customer service at the app. Any questions about Rbcior smart plug, please contact us directly.",ETL,https://i5.walmartimages.com//asr/7a4eec8c-f7ea-4206-8e38-784c9121b6d3.1377c23a940fefeef284fc9214f33de2.jpeg,https://www.walmart.com/ip/Smart-Plug-High-Security-Overload-Protection-Wi-Fi-Outlet-Works-Alexa-Google-Assistant-IFTTT-APP-Remote-Control-Timer-Function-2-4G-Only-4-PACK/177754762?from=/search
2602903833,iHome Link Smart Bridge Plug In Wi Fi Gateway Hub Works with Smart Life App and Tuya Voice Control Compatible with Alexa and Google Home Assistant,iHome,"
SMART HOME HUB - Easily connect to and control your entire smart home from anywhere with the touch of a button! from your phone from anywhere, anytime. WIFI BLUETOOTH BRIDGE - Bridge the gap between your bluetooth connected devices and your wireless internet! Connect your bluetooth devices to the iHome Link Bridge to control them over your 2.4 GHz WiFi! VOICE CONTROL - Convert any smart device into a voice controlled, Alexa and Google Home compatible device with the iHome Link Bridge. Also works with popular smart home apps like Smart Life and Tuya! CONTROL FROM ANYWHERE - Control your bluetooth devices from anywhere without a direct connection! The iHome Link allows you remote control of your bluetooth smart home devices using your home WiFi. Never wonder if you left your lights on again! AUTOMATION MADE EASIER - Sync all your smart devices to a schedule you control from your smartphone! Set timers for your electronics, dimmer switches for your lights, and always know if your door is locked.
Control compatible BluetoothÂ® devices around your home, from anywhere.|Easily connect to and control your entire smart home from anywhere with the touch of a button!|Convert any smart device into a voice controlled, Alexa and Google Home compatible device with the iHome Link Bridge.|Sync all your smart devices to a schedule you control from your smartphone!",,https://i5.walmartimages.com/seo/iHome-Link-Smart-Bridge-Plug-In-Wi-Fi-Gateway-Hub-Works-with-Smart-Life-App-and-Tuya-Voice-Control-Compatible-with-Alexa-and-Google-Home-Assistant_8743b722-ac05-4ed3-b3ed-d5656a386cf5.e30e9cf46eed612536bcb10f3a553df1.jpeg,https://www.walmart.com/ip/iHome-Link-Smart-Bridge-Plug-In-Wi-Fi-Gateway-Hub-Works-with-Smart-Life-App-and-Tuya-Voice-Control-Compatible-with-Alexa-and-Google-Home-Assistant/2602903833?from=/search
2654088651,Sufanic Wifi Smart Life Socket Plug Steckdosen Buchsen 16A Power Metering Power Metering,Sufanic,"
Characteristics:-The smart socket in Europe can be connected to the WiFi router via for remote control.
-Housing material with ABS+PC fireproof housing
-Shared control - Shared control of your family
-Energy Statistics Check the energy reports to correctly track the energy consumption in your home. Find out which devices are using the most electricity and develop a plan to save energy and electricity costs.
-Set up schedules Turns connected devices on and off at a specified time. Organize a home fan to turn on in the morning or leave the kids lights off so they know it's time to sleep. The countdown feature lets you set a timer that turns off automatically, so you don't have to suspect you've unplugged the device.",,https://i5.walmartimages.com//asr/a9d2034e-cc73-4ede-919f-c5929efadca3.bd4204f6bee652340aea3e377849ce9e.jpeg,https://www.walmart.com/ip/Sufanic-Wifi-Smart-Life-Socket-Plug-Steckdosen-Buchsen-16A-Power-Metering-Power-Metering/2654088651?from=/search
5209012471,Kasa Smart Outdoor Plug KP400 Home Wi Fi Outlet 2 Sockets Works Alexa Google IFTTT No Hub Required Sunset Sunrise Offset,Kasa Smart,"
Double the outlets control 2 outdoor devices from anywhere together or individually, with one smart plug; Ideal for landscape lighting, swimming pool pumps, holiday lights, or other appliances
Weather resistant and IP64 rated, long Wi-Fi range up to 300 feet
Control from anywhere with your smartphone with device grouping
Voice control with Google or Alexa
The plug's shell is made of UL94-V0 PC—a material ideal for fire prevention",,https://i5.walmartimages.com/seo/Kasa-Smart-Outdoor-Plug-KP400-Home-Wi-Fi-Outlet-2-Sockets-Works-Alexa-Google-IFTTT-No-Hub-Required-Sunset-Sunrise-Offset_bebd2746-5994-472b-9f3e-946359e93f83.314bbd8822e0298c30ec92e3e495fda5.jpeg,https://www.walmart.com/ip/Kasa-Smart-Outdoor-Plug-KP400-Home-Wi-Fi-Outlet-2-Sockets-Works-Alexa-Google-IFTTT-No-Hub-Required-Sunset-Sunrise-Offset/5209012471?from=/search
753148971,95 Wi Fi Smart Wall Outlet With 2 Gang Touch Light Switch Life App Remote Control Voice Control Compatible Assistant Plug Universal Pl,Meterk,"
2-in-1 smart wall outlet switch, enjoy the ultimate convenience of controlling any home electronic appliances.
Smart switch can be controlled via app, voice control and touch control, each control method works independently and non-interference.
Compatible with and Assistant for hands-free voice control. Sprawling at ease across the bed or sofa instead of getting up.
Control the appliances from anywhere with your smartphone using Smart Life app. Check the devices statu",SMARTLIFE,https://i5.walmartimages.com/seo/95-Wi-Fi-Smart-Wall-Outlet-With-2-Gang-Touch-Light-Switch-Life-App-Remote-Control-Voice-Control-Compatible-Assistant-Plug-Universal-Pl_c5eb9cbe-9ccb-4a3d-b40e-fdb4d46941ab.da060cc9c581263146dcbd555b3a7c4f.jpeg,https://www.walmart.com/ip/95-Wi-Fi-Smart-Wall-Outlet-With-2-Gang-Touch-Light-Switch-Life-App-Remote-Control-Voice-Control-Compatible-Assistant-Plug-Universal-Pl/753148971?athbdg=L1700&from=/search
345200641,95 Wi Fi Smart Wall Outlet With 1 Gang Touch Light Switch Life App Remote Control Voice Control Compatible Assistant Plug Standard,Meterk,"
2-in-1 smart wall outlet switch, enjoy the ultimate convenience of controlling any home electronic appliances.
Smart switch can be controlled via app, voice control and touch control, each control method works independently and non-interference.
Compatible with and Assistant for hands-free voice control. Sprawling at ease across the bed or sofa instead of getting up.
Control the appliances from anywhere with your smartphone using Smart Life app. Check the devices statu",SMARTLIFE,https://i5.walmartimages.com/seo/95-Wi-Fi-Smart-Wall-Outlet-With-1-Gang-Touch-Light-Switch-Life-App-Remote-Control-Voice-Control-Compatible-Assistant-Plug-Standard_ae26fdee-fa25-42ea-8cc7-a077dd9e87d9.baa229f8ad32fcef2bb677513de528a8.jpeg,https://www.walmart.com/ip/95-Wi-Fi-Smart-Wall-Outlet-With-1-Gang-Touch-Light-Switch-Life-App-Remote-Control-Voice-Control-Compatible-Assistant-Plug-Standard/345200641?variantFieldId=actual_color
260043824,Htovila Smart Plug Dual Wifi Plugs 2 1 Extenders Socket Works Home Life App No Hub Required Schedules Timing Independent Together,Htovila,"
VOICE & REMOTE CONTROL --- Smart socket work with , Home and Smart Life App, all the devices plugged in are under control once connected. Say to them to turn onoff the socke, really Handfree Control. With the app you can easily control your device anywhere anytime, no hub required.
ENERGY MONITORING --- Through app you can track current and historical power usage for connected devices and effectively schedule your usage to save on your electric bill.
SET SCHEDULE & TIME ---",SMARTLIFE,https://i5.walmartimages.com//asr/72d2222b-63ae-49de-a89b-1a3856b2ae32.08a66668203680b933f0dc3b521266f3.jpeg,https://www.walmart.com/ip/Htovila-Smart-Plug-Dual-Wifi-Plugs-2-1-Extenders-Socket-Works-Home-Life-App-No-Hub-Required-Schedules-Timing-Independent-Together/260043824?from=/search
2392644049,US Standard WiFi Smart Plug Outlet Tuya Remote Control Home Appliances Works with Alexa Google Home No Hub Require,Chenyu,"
Remote Switch & Smart Timing - Control your home appliances at anytime and anywhere, and you can turn on / off those devices through your smartphones controlled by IOS or Android system (Smart Life/TUYA APP).
Time Setting - You can plan and set a specific time to automatically turn on / off your home appliance in the living room, kitchen, bedroom, bathroom, which helps save electricity.
Voice Control - This smart plug allows voice control with Alexa/Google Assistance. Simple and quick operation by scanning the QR code to download app (App Store / Google play Store).
Share with Family Members - Share your Alexa and wifi plug with all family members. No need to worry, everyone can easily control them.
Good Service - We will serve you 24 hours a day. When you have any questions, you can send me an email at any time. In addition, we support refunds and after-sales.",SMARTLIFE,https://i5.walmartimages.com//asr/10b33324-d36d-47c6-8b2c-2a74f08edf21.d0ab43adea2d348ec6ed18f4b35cd204.jpeg,https://www.walmart.com/ip/US-Standard-WiFi-Smart-Plug-Outlet-Tuya-Remote-Control-Home-Appliances-Works-with-Alexa-Google-Home-No-Hub-Require/2392644049?from=/search
1002906948,US Standard WiFi Smart Plug Outlet Tuya Remote Control Home Appliances Works with Alexa Google Home No Hub Require,Chenyu,"
Remote Switch & Smart Timing - Control your home appliances at anytime and anywhere, and you can turn on / off those devices through your smartphones controlled by IOS or Android system (Smart Life/TUYA APP).
Time Setting - You can plan and set a specific time to automatically turn on / off your home appliance in the living room, kitchen, bedroom, bathroom, which helps save electricity.
Voice Control - This smart plug allows voice control with Alexa/Google Assistance. Simple and quick operation by scanning the QR code to download app (App Store / Google play Store).
Share with Family Members - Share your Alexa and wifi plug with all family members. No need to worry, everyone can easily control them.
Good Service - We will serve you 24 hours a day. When you have any questions, you can send me an email at any time. In addition, we support refunds and after-sales.",SMARTLIFE,https://i5.walmartimages.com//asr/10b33324-d36d-47c6-8b2c-2a74f08edf21.d0ab43adea2d348ec6ed18f4b35cd204.jpeg,https://www.walmart.com/ip/US-Standard-WiFi-Smart-Plug-Outlet-Tuya-Remote-Control-Home-Appliances-Works-with-Alexa-Google-Home-No-Hub-Require/1002906948?variantFieldId=actual_color
2356527155,GSUEENU Tuya Smart Wifi Plug Outlet US Wireless Control Socket APP Remote Control Timer Control Voice Control Works With Alexa Google,DazHom,"
Remote Switch & Smart Timing - Control your home appliances at anytime and anywhere, and you can turn on / off those devices through your smartphones controlled by IOS or Android system (Smart Life/TUYA APP).
Time Setting - You can plan and set a specific time to automatically turn on / off your home appliance in the living room, kitchen, bedroom, bathroom, which helps save electricity.
Voice Control - This smart plug allows voice control with Alexa/Google Assistance. Simple and quick operation by scanning the QR code to download app (App Store / Google play Store).
Share with Family Members - Share your Alexa and wifi plug with all family members. No need to worry, everyone can easily control them.
Good Service - We will serve you 24 hours a day. When you have any questions, you can send me an email at any time. In addition, we support refunds and after-sales.",SMARTLIFE,https://i5.walmartimages.com/seo/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google_9935cd6c-4e1f-4829-a660-0f6540aeeab3.ed1dfbe6ff810b9fddade3ffe45d5c74.jpeg,https://www.walmart.com/ip/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google/2356527155?from=/search
2670176259,GSUEENU Tuya Smart Wifi Plug Outlet US Wireless Control Socket APP Remote Control Timer Control Voice Control Works With Alexa Google,DazHom,"
Remote Switch & Smart Timing - Control your home appliances at anytime and anywhere, and you can turn on / off those devices through your smartphones controlled by IOS or Android system (Smart Life/TUYA APP).
Time Setting - You can plan and set a specific time to automatically turn on / off your home appliance in the living room, kitchen, bedroom, bathroom, which helps save electricity.
Voice Control - This smart plug allows voice control with Alexa/Google Assistance. Simple and quick operation by scanning the QR code to download app (App Store / Google play Store).
Share with Family Members - Share your Alexa and wifi plug with all family members. No need to worry, everyone can easily control them.
Good Service - We will serve you 24 hours a day. When you have any questions, you can send me an email at any time. In addition, we support refunds and after-sales.",SMARTLIFE,https://i5.walmartimages.com/seo/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google_81958deb-164d-4c12-a058-2f205d3617c5.41cb7497ef66f5bb31bc38cd685663ec.jpeg,https://www.walmart.com/ip/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google/2670176259?variantFieldId=actual_color
1863882207,GSUEENU Tuya Smart Wifi Plug Outlet US Wireless Control Socket APP Remote Control Timer Control Voice Control Works With Alexa Google,DazHom,"
Remote Switch & Smart Timing - Control your home appliances at anytime and anywhere, and you can turn on / off those devices through your smartphones controlled by IOS or Android system (Smart Life/TUYA APP).
Time Setting - You can plan and set a specific time to automatically turn on / off your home appliance in the living room, kitchen, bedroom, bathroom, which helps save electricity.
Voice Control - This smart plug allows voice control with Alexa/Google Assistance. Simple and quick operation by scanning the QR code to download app (App Store / Google play Store).
Share with Family Members - Share your Alexa and wifi plug with all family members. No need to worry, everyone can easily control them.
Good Service - We will serve you 24 hours a day. When you have any questions, you can send me an email at any time. In addition, we support refunds and after-sales.",SMARTLIFE,https://i5.walmartimages.com/seo/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google_e7bec0df-d6f4-4581-bd6d-33c7b67c8da1.324b0b2d4cb161a4452bff8f094cc644.jpeg,https://www.walmart.com/ip/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google/1863882207?variantFieldId=actual_color
2652685495,GSUEENU Tuya Smart Wifi Plug Outlet US Wireless Control Socket APP Remote Control Timer Control Voice Control Works With Alexa Google,DazHom,"
Remote Switch & Smart Timing - Control your home appliances at anytime and anywhere, and you can turn on / off those devices through your smartphones controlled by IOS or Android system (Smart Life/TUYA APP).
Time Setting - You can plan and set a specific time to automatically turn on / off your home appliance in the living room, kitchen, bedroom, bathroom, which helps save electricity.
Voice Control - This smart plug allows voice control with Alexa/Google Assistance. Simple and quick operation by scanning the QR code to download app (App Store / Google play Store).
Share with Family Members - Share your Alexa and wifi plug with all family members. No need to worry, everyone can easily control them.
Good Service - We will serve you 24 hours a day. When you have any questions, you can send me an email at any time. In addition, we support refunds and after-sales.",SMARTLIFE,https://i5.walmartimages.com/seo/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google_068a705a-2c8b-4273-aae0-2da6233a55f9.3e3eb979ea941d97e143ad7d3d6ae65c.jpeg,https://www.walmart.com/ip/GSUEENU-Tuya-Smart-Wifi-Plug-Outlet-US-Wireless-Control-Socket-APP-Remote-Control-Timer-Control-Voice-Control-Works-With-Alexa-Google/2652685495?variantFieldId=actual_color
1147556944,Boost BSMP806 Smart Wi Fi Plug White,BOOST,"
Boost BSMP806 Smart Wi-Fi Plug White",,https://i5.walmartimages.com/seo/Boost-BSMP806-Smart-Wi-Fi-Plug-White_7d91d3c5-9211-4365-bdd8-c775fa45472e.36052243fb1df0b241d542f9a9302152.jpeg,https://www.walmart.com/ip/Boost-BSMP806-Smart-Wi-Fi-Plug-White/1147556944?athbdg=L1700&from=/search
318892289,Outdoor Smart Plug Waterproof Acenx WiFi Outlet Works Alexa Google Assistant Smart Pool Timer Wireless Remote Control Timer Switch Fountain Light Str,Minimanihoo,"
【UPGRADED 3 IN 1 OUTLETS】3 AC outlets with Waterproof Button Cap design, protects module from dirt and debris when not in use. 15A/1875W Max for each, App/ voice control 3 appliances independently or together. Differ From Others.
【ENJOY SMART LIFESTYLE】Controlling your outdoor smart plug has never been this simple. You could now voice control to light your yard decorations, water the garden without going outside. Simple voice commands can activate your indoor and outdoor appliances functions easily, just enjoy your smart lifestyle.
【IDEAL FOR OUTDOOR USE】The 3 Grounded Outlets smart Wi-Fi outdoor plug with IP44 waterproof housing(don’t immerse). Ideal outdoor use for garden, patio, washing machine, Christmas tree, landscape lighting, fountains, Lamps, electrical outlets, pumps and other indoor and outdoor plug-in appliances, etc.
【SCHEDULE AND TIMER】Want to come home with nice and cozy atmosphere after a long day work? Set your own automatic timers! Your lights and other devices will turn on (or off) automatically at the time you set on your phone. Decrease your electrical bill and environmentally friendly.",SMARTLIFE,https://i5.walmartimages.com//asr/e69297aa-074d-42c4-b42b-0ae487e90993.38cd140ce2ad86d7874fb4ebb37488ed.jpeg,https://www.walmart.com/ip/Outdoor-Smart-Plug-Waterproof-Acenx-WiFi-Outlet-Works-Alexa-Google-Assistant-Smart-Pool-Timer-Wireless-Remote-Control-Timer-Switch-Fountain-Light-Str/318892289?from=/search
508117198,Etekcity Smart Outdoor Wifi Outlet Plug 15 Amps 2 Count,Etekcity,"
Control from Anywhere: Connect your smart outdoor outlet to the free VeSync app for full control, whether you’re indoors or outside. It’s perfect for outdoor appliances such as lights or tools.
Convenient Functions: Easily connect to app for convenient, hands-free control, and maximize your outdoor space with 2 individually programmed outlets in 1 durable device.
Free VeSync App: Create schedules and timers for your outlet in the VeSync app, so it always turns on/off at the right moment. You can also track your energy usage to help save power with VeSync.
Easy Installation: Just plug it in, connect it to VeSync, and you’re ready to go-no hub required. The outlet is ETL listed and FCC certified.
Compatible with Alexa and Google Assistant",VESYNC,https://i5.walmartimages.com/seo/Etekcity-Smart-Outdoor-Wifi-Outlet-Plug-15-Amps-2-Count_6c21dafc-9367-471d-81ec-0f7207d731f9.fea1a6af4ea240df1dadd9ffd9186699.jpeg,https://www.walmart.com/ip/Etekcity-Smart-Outdoor-Wifi-Outlet-Plug-15-Amps-2-Count/508117198?from=/search
