id,name,long_description,brand,app_name,image_url,url
B09ZTM9PNL,Surveillance Channels Recorder Microphone Installed,"Making Security Easier Without Compromise
H.VIEW Smart 4K Ultra-HD Security Camera System with Person Detection
Boasting a super high resolution of 3840x2160P, the security IP camera features a 2.8mm lens which brings 103 wide viewing angle.
IMX415 Image Sensor
With excellent high sensitivity performancethis low illumination image sensor achieves clear and bright color images, even in very dark environment.
120dB True WDR
The WDR can adjust the overall light intensity difference of the pictures in the backlight environment.
Smart IR technology
Intelligent infrared technology can avoid the reflection and exposure of infrared light which is caused by objects that are too close at night.
3D-DNR technology
3D-DNR technology can reduce the image noise at night, making the images at night more soft and clear.
Easy Set Up Scalable Storage Management Software Weatherproof
Smarter Detection, Less False Alerts
Supported by smart motion detection technology, this PoE IP camera can identify people among all movements. It will send you email alerts with snapshots and real-time pushes to the App when any suspicious person is detected.
Instant Push, Take Actions Timely
A prompt email & push notification will be sent to users smart devices once moving objects are detected, allowing for quick action. Buzzer in the NVR will alert you and FTP uploading will also be underway for backup. Free shared access allows your colleagues or family for surveillance together.
Stable Dual Network Segment Design
The camera does not occupy the bandwidth of the router network, and is not interfered by other network devices within the router network, making the connection of the camera more stable.
Intelligent Power Management
The video recorder intelligently distributes power according to the power consumption requirements of the camera, which solves the problem of long camera lines and sufficient power supply when the power consumption is large.
Technical Specifications of the NVR and cameras
8-CH 4K 8MP NVR H.265+
Network Input 8CH IPC: 8MP/ 5MP/ 4MP Bandwidth:64Mbps
Video Output 1 Main output (HDMI terminal) up to 3840x2160; 1 Sub VGA output up to 1920x1080
USB USB 2.0 x 2 * For mouse operation and backup operation using USB flash memory
Recording Mode Manual / Motion / Schedule
Playback screen search method Date and time search from calendar / Search by event occurrence time from event search
Supported OS Windows 7/8 / 8.1 / 10; MAC OS; iPhone / Android device
Image Settings BLC, WDR, Mirroring, Saturation, Brightness, Contrast, Sharpness, White Balance, 3D NR, Defog, Video StandardShutterIRISLDC
Protocol TCP/IP / UPnP / SMTP / PPPoE / DHCP / P2P / FTP / NTP
Security Camera Specifications
Camera Resolution 8MP(3840*2160P)
Image Sensor 1 / 2.7 "" IMX415 CMOS
Lens 2.8mm lens @ F1.2
Audio Compression Format AAC; G711U; G711A; G726
Video Compression Format H.265, H.264, MJPEG
Frame Rate 8MP(3840*2160)@15fps: 6MP (3072*2048)@20fps;5MP (2592*1944)@20fps; 4MP (2688*1520)@20fps;3MP (2304*1296)@20fps; 2MP (1920*1080)@ 20fps",H. VIEW,HVIEW,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61JtqWDMzML._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjM5OTY0ODEzNTI0NzA2OjE3MDE5OTgxMTQ6c3BfYnRmOjMwMDA5MTE3OTAzMzAwMjo6MDo6&url=%2FSurveillance-Channels-Recorder-Microphone-Installed%2Fdp%2FB09ZTM9PNL%2Fref%3Dsr_1_54_sspa%3Fkeywords%3Dsmart%2Bcameras%26qid%3D1701998114%26sr%3D8-54-spons%26ufe%3Dapp_do%253Aamzn1.fos.17d9e15d-4e43-4581-b373-0e5c1a776d5d%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
B0C66GC6FK,vcraz Powered Security Wireless Waterproof,"Play Video
See it All With
Crisp Clear Details
Get the full picture in perfect detail and know what's happening outside your home.
2K Clarity Color Night Vision Traditional Infrared
Provides Secure Storage of Recorded Videos
Local Storage, No Extra Fees
Local storage is available, and up to 128GB microSD card is supported (built-in 32G sd card). You can play and download videos without any restrictions.
Encrypted Cloud Storage
The camera supports cloud recording, free trial for 1 month. all images and videos are encrypted so no one can access the information without your consent.
Bursting With Incredible Features
Easy Installed
Solar powered security camera simplifies the installation steps, allowing you to get rid of the cumbersome installation process.
Remote Live View
Easy access from anywhere and live view anytime to know what's happening at your home or store via the free UBox App.
Rechargeable Battery
The security camera achieves the true wireless connectivity, totally cordless. with builtin 12000mAh rechargeable battery.
6W High-Capacity Solar Panel
More 30% high conversion efficiency than others, keeps providing the electric power to let it works all the time as long as there is sunlight.
Embraces Sunshine and Rain
With a solar power supply and a waterproof body, the battery camera is ideal for outdoor use, rain or shine, hot or cold.
Vcraz Wireless Solar Powered Security Camera
Vcraz SC01 PT+CN
Vcraz SC02 PT+CN
Vcraz SC04 PT+Daul LENs
Vcraz SC05 PT+Daul LENs
Resolution
3MP 1440P 3MP 1440P 6MP Daul LENs 6MP Daul LENs
Network
2.4GHz WiFi 2.4GHz WiFi 2.4GHz WiFi 2.4GHz WiFi
Viewing Angle
355 Pan, 90 Tilt 355 Pan, 90 Tilt 355 Pan, 90 Tilt 355 Pan, 90 Tilt
Color Night Vision
   
Detection Mode
PIR Detection PIR Detection PIR Detection PIR Detection
Auto-Tracking
   
Why can't I record automatically when watching online on the UBox app?
Does the solar camera support video recording?
Does security camera support 7*24 hours of recording?
Does the camera support automatic tracking?
Does the camera support Alexa?",vcraz,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71cIZMv8m3L._AC_SX466_.jpg,https://aax-us-iad.amazon.com/x/c/REOW54wk6nRY_1ea2hlJ77kAAAGMRv43NwEAAAH2AQBvbm9fdHhuX2JpZDIgICBvbm9fdHhuX2ltcDEgICDBNg0O/https://www.amazon.com/vcraz-Powered-Security-Wireless-Waterproof/dp/B0C66GC6FK/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.563f7ac3-7aa9-48e0-841e-f45bb2322eae%3Aamzn1.sym.563f7ac3-7aa9-48e0-841e-f45bb2322eae&cv_ct_cx=smart+cameras&keywords=smart+cameras&pd_rd_i=B0C66GC6FK&pd_rd_r=d31319e7-f830-41dd-8182-b40ea9a1ffdd&pd_rd_w=zTciH&pd_rd_wg=o9W6S&pf_rd_p=563f7ac3-7aa9-48e0-841e-f45bb2322eae&pf_rd_r=79C50YXAVHMKSSR6KPX5&qid=1701998114&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-33-48f7baba-8e26-45f3-8811-e1a601ad20bf
B0CMVT2BX1,Energizer Outdoor Security Instant Assistant,"If you are looking for a smart and reliable outdoor camera, you might want to check out the Energizer Smart Wi-Fi Outdoor HD Camera 1080p Wired. This camera has a bullet design that is easy to install and adjust, and it Compatible with Alexa and Google Home for voice control and smart home integration. You can access your camera from anywhere in the world with the Energizer Connect App, and watch live or recorded video in HD 1080p quality. You can also choose between cloud storage or local storage with a micro SD card (not included, max 128GB) to save your footage. The camera has night vision capabilities with infrared technology, so you can monitor and record what happens in the dark. You can also receive instant motion alerts on your phone when the camera detects movement, and use the two-way audio feature to listen and talk to the person in the video. The camera is weather resistant with an IP65 rating, which means it can withstand rain, snow, dust and other outdoor elements. The camera connects to your 2.4ghz wifi network for wireless operation and easy setup. Whether you want to monitor your property, check on your pets, or communicate with visitors, the Energizer Smart Wi-Fi Outdoor HD Camera is a smart choice for your security needs.",Energizer,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/81HgOsiYxXL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTQ5MTgyNjE2NzAzNzA2OjE3MDE5OTgxMTY6c3BfYXRmX25leHQ6MzAwMDk0MTMwODM1MTAyOjowOjo&url=%2FEnergizer-Outdoor-Security-Instant-Assistant%2Fdp%2FB0CMVT2BX1%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dsmart%2Bcameras%26qid%3D1701998116%26sr%3D8-49-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B073GQZNC3,ZOSI 8 Channel Security Surveillance Weatherproof,"Customizable & Private Detection Area
You can customize motion detection areas to minimize false alerts and block out selected areas to grant privacy.
AI Human Vehicle Detection & Alerts
Unleash the potential of AI with our People Vehicle Detection feature. It smartly discerns between individuals and vehicles, enhancing your security system's efficacy. Get immediate email and app push alerts for detected motion, keeping you informed and in charge around the clock.
Selectable Recording Modes
You can choose 24/7, motion detection, scheduled or recycled record.
Upgraded H.265+ Video Format
Compared with H.264, H.265+ coding technology provides more storage and smoother video delivery.
Multiple Smart Playback
You can search motion events/ images/ date/ time to playback the videos based on your needs.
Suit for Outdoor Surveillance
With IP66 weatherproof design, it ensures reliable monitoring in harsh environments.
Simple 3-Step Connection
Connect the Camera to the System
Download Free ZOSI Smart App
Enjoy Vivid Live View
Multi-Device View Anytime, Anywhere
Remote Access:
Free ZOSI Smart App on mobile devices.
Free ZOSI AVSS client on PC/Mac.
Local Access:
Connect the camera system to a monitor or an HD TV.
ZOSI Security Camera System
Click Here
Click Here
Click Here
Click Here
Click Here
Click Here
Click Here
Item Type
Cameras DVR Kit Cameras DVR Kit Cameras DVR Kit C161 8CH PoE System C105 8CH PoE System C190 16CH PoE System C296&182 16CH PoE System
Resolution
1080p 1080p 1080p 5MP 3K 8MP 4K 5MP 3K 5MP 3K
Channel
8 Channel 16 Channel 16 Channel 8 Channel 8 Channel 16 Channel 16 Channel
Night Vision
80ft 80ft 80ft 120ft 100ft 100ft 100ft
Weatherproof
IP66 IP66 IP66 IP66 IP66 IP66 IP66
Storage
2TB Pre-Installed 2TB Pre-Installed 2TB Pre-Installed 2TB Pre-Installed 2TB Pre-Installed 4TB Pre-Installed 4TB Pre-Installed
Connection Type
BNC Connected BNC Connected BNC Connected Power Over Ethernet Power Over Ethernet Power Over Ethernet Power Over Ethernet",ZOSI,ZOSI,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/712CH3guc-L._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0NTQ5MTgyNjE2NzAzNzA2OjE3MDE5OTgxMTY6c3BfYXRmX25leHQ6MzAwMDk1MDEzOTEzOTAyOjowOjo&url=%2FZOSI-8-Channel-Security-Surveillance-Weatherproof%2Fdp%2FB073GQZNC3%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dsmart%2Bcameras%26qid%3D1701998116%26sr%3D8-50-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
B0C2HSVMBS,GNCC Indoor Security Detection Storage,"Does the camera support 5G Wi-Fi?
Can I rotate the camera remotely with the app?
Why the screen of the Security Camera is upside down?
Why the Indoor Camera can't record video to my SD Card?
Does the camera support multiple accounts to view at the same time?",GNCC,OSAIO,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71DsOcR9TeL._AC_SX466_.jpg,https://www.amazon.com/GNCC-Indoor-Security-Detection-Storage/dp/B0C2HSVMBS/ref=sr_1_53?keywords=smart+cameras&qid=1701998116&sr=8-53
B0C9CGNDQM,GWSECU Detection Vandal Proof Pre Installed G51616VD54,"GWSECU 16 Channel Security Camera Systems with Human/Motion Detection, 16Pcs UltraHD 5MP PoE IP Microphone Dome Cameras
Expandable 4K Security Camera System for Your Home Business Security Solution
The Security Camera System comes with 16pcs 5MP IP Camera and 1pc 16CH 4K NVR featuring 16 built-in PoE ports, and can easily to meet your specific requirements.
Q:Why choose Poe instead of wifi security camera system?
A:In the long-distance transmission, or due to obstacles, The wifi signal will attenuate ,So the picture will freeze or be distorted. Therefore, If you need stable transmission, or high-quality data transmission, please choose PoE.
Q:What's in the Box?
1x 16-CH 4K 8MP PoE NVR with 4TB HDD
16x 5MP PoE IP Cameras
1x AC 100-240V/ 3A Power Supply
8x 100ft CAT5 Ethernet Cable
8x 60ft CAT5 Ethernet Cable
1x 5ft Network Cable
16x Camera Screw Pack & Waterproof Lid
1x Quick User Guide
2 Ways to Free Living Views & Playback
Easy Monitoring in Various Device
The system supports local playback and real-time live view, even without the Internet. If connected to the Internet, you can also use the free GUARD VIEWER APP to view remotely and receive alarm pushes anytime, anywhere.
This system uses a plug-and-play PoE function, using a network cable to connect the IP camera to a GWSECU NVR or PoE switch to provide power, audio and video transmission, making installation and use very simple.
Main Features:
Flexible Installation
It can be installed on the wall ( with a wall mount bracket or ceiling at will, suitable for different positions, easily placed in any indoor or outdoor environment, and enjoy all-round protection.
IP66 & IK10 Vandal-Proof Design
The IP66-rated weatherproof and IK10-rated vandal-resistant housing is designed to withstand violent impacts and harsh weather conditions, making it difficult to tamper with. It is perfect for both indoor and outdoor use.
Position the Camera Direction Freely
Before installing the camera, by adjusting the horizontal angles and vertical angles, it's easier to position the camera's directions, improve monitoring effectiveness and coverage, and meets different monitoring needs.
Enjoy Crystal-clear 5MP Footage During Day & Night.
Smart AI Human/ Motion Detection
AI Humanoid Shape Recognition Function.
Each IP camera of this system can be configured to detect humans by using advanced AI motion detection technology, allowing you to receive instantly notifications only when a person arrives on your property. This intelligent technology reduces false alarms and optimizes storage space usage by eliminating irrelevant interferences like animals, tree leaves, and insects.
16 Channel 4K 5MP PoE NVR Systems Specs
4TB Hard Drive Pre-installed in the NVR
Recording Resolution 4K/5MP/4MP/3MP/1080p/960p/720p
NVR Specs 4K 16 Channel PoE NVR
Video Outputs Monitor or HDTV via VGA, HDMI
Synchronous Playback 16 Channel Synchronous Playback
Work Environment 14F~131F, 10%90% humidity
Hard Disk Capacity SATA2, 10TB per each, Support up to 20TB
Camera Specs 5MP PoE IP Cameras
Video Resolution 25921944(5.0 Megapixels)
Lens HD 2.8mm Fixed Lens
Power Supply Power over Ethernet, Plug n Play
Night Vision Infrared Distance 100 feet/30M
Audio Built-in Mic
Field of View 110
16 Channel PoE Camera System 16 Channel PoE Camera System 16 Channel PoE Camera System 16 Channel PoE Camera System 16 Channel PoE Camera System 16 Channel PoE Camera System
AI Motion Detection AI Human/Vehicle Detection AI Human Detection AI Human Detection AI Human/Vehicle Detection AI Human/Vehicle Detection AI Human/Vehicle Detection
NVR System 4K 16 Channel with 16 PoE Ports 4K 16 Channel with 16 PoE Ports 4K 16 Channel with 16 PoE Ports 4K 16 Channel with 16 PoE Ports 4K 16 Channel with 16 PoE Ports 4K 16 Channel with 16 PoE Ports
Included Cameras 16Pcs 16Pcs 16Pcs 16Pcs 16Pcs 16Pcs
Night Vision Black & White Black & White Black & White Black & White Black & White Black & White
Audio 1-Way Audio 1-Way Audio 1-Way Audio 1-Way Audio 1-Way Audio 1-Way Audio",GWSECU,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71-mgndVNcL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NTgyOTk1Njk0NDAyNzA2OjE3MDE5OTgxMTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwMTEwMDAzNTgwMjo6MDo6&url=%2FGWSECU-Detection-Vandal-Proof-Pre-Installed-G51616VD54%2Fdp%2FB0C9CGNDQM%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB0C9CGNDQM%26pd_rd_r%3D31dba0bc-12f5-42d7-bf60-fbb4de2f8d75%26pd_rd_w%3DEtfs4%26pd_rd_wg%3DXDvWN%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DSXPERE2PHACQ1V20RNM2%26qid%3D1701998116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-49-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26ufe%3Dapp_do%253Aamzn1.fos.765d4786-5719-48b9-b588-eab9385652d5%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B09GFJ35LK,EZVIZ Detection Waterproof BC1C 4MP,"EZVIZ Battery Security Camera Outdoor with 210-Day Battery Life
Play Video
Note: Test results from the EZVIZ Lab under standard conditions.
2K+ Resolution
2K+ resolution records more sharp details, and allows you to enjoy ultra-clear images.
2K+ Resolution 10400mAh Battery Free Built-in 32 GB eMMC Smart detection Color Night Vision
Active Defense with Light and Siren
Upon detection of an intruder, the active defense will be triggered for immediate on-site deterrence
Active Defense Create Voice Messages Videos in Real Time Two-Way Talk
Two Types of Support
Choose between the magnetic base and the screw base. Make installation easier!
Two Types of Support Built to Last Compatible with Alexa Solar Panel Included
BC1C Kit 2K+
EZVIZ Wireless Cameras
2K+
Resolution
1080P
10400 mAh
Battery Capacity
5200 mAh
Auto-Tracking
Color Night Vision
360 Visual Coverage
Active Defense
Free 32GB eMMC/Cloud
Storage
256GB SD Card/Cloud
CB3 Kit 1080P
Learn More
Upgrade your home security system with EZVIZ Products!
CB8 2K Wireless Outdoor Pan & Tilt Security Camera
360 Visual Coverage with 2K Resolution
Up to 210 Days of Battery Life (10400 mAh)
Human Detection with Auto-Tracking
Works with EZVIZ Solar Panel (needs to be purchased separately)
Buy Now
1. Data comes from EZVIZ Labs test under standard conditions, based on an usage of 5 minutes per day. May vary due to environmental factors and the frequency of camera activities.",EZVIZ,EZVIZ,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/612sTsBkuWL._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NTgyOTk1Njk0NDAyNzA2OjE3MDE5OTgxMTY6c3Bfc2VhcmNoX3RoZW1hdGljOjIwMDE0NTY4MTg5NzA5ODo6MTo6&url=%2FEZVIZ-Detection-Waterproof-BC1C-4MP%2Fdp%2FB09GFJ35LK%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB09GFJ35LK%26pd_rd_r%3D31dba0bc-12f5-42d7-bf60-fbb4de2f8d75%26pd_rd_w%3DEtfs4%26pd_rd_wg%3DXDvWN%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DSXPERE2PHACQ1V20RNM2%26qid%3D1701998116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-50-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26ufe%3Dapp_do%253Aamzn1.fos.17d9e15d-4e43-4581-b373-0e5c1a776d5d%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B0BLK1F918,LaView Security Detection Installation Compatible,"Play Video
4MP HD
Brings the ultra-clear view and detailed real-time moment, recordings, or live footage all the time.
4MP HD Color Night Vision HDR-See More Clearly Built-In Siren Human Detection Filter
Adjust Activity Zones
Set activity zones to finetune your security for peace of mind.
Adjust Activity Zones Sound Detection Use as a Light Bulb Work with Alexa Support Multi-device
Easy To Install
This camera can be installed using a normal E27 bulb base(110V~240V),that it takes about 40s to connect the bulb camera for the first time.
Free 30-Day AWS Cloud
All your video will be stored in top safety us database system and you can use it for free 30 days.
Share to More Family Members
Easy Share the wifi camera with your family members for a happy moment or take care of kids or elders anywhere.
Smart Image Enhancement
Get a clearer, brighter view of the people in-shot. Built-in AI technology identifies and focuses in on the human in the image.
Featured Products
Light Bulb Camera
270View Rang Outdoor Cam
2K Outdoor/Indoor Camera
Indoor Indoor Camera
2K Outdoor Camera
Light Bulb Camera Black
Wireless Outdoor Camera
Resolution
4MP 4MP 4MP 3MP 3MP 4MP 3MP
Field of View
360 270 360 110 120 360 166
USA Cloud Service
      
Spotlight
      
Color Light Vision
      ",LaView,LAVIEW,"https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71AHoTYEgGL._AC_SX522_PIbundle-2,TopRight,0,0_SH20_.jpg",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NTgyOTk1Njk0NDAyNzA2OjE3MDE5OTgxMTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA5NzI5MDI3NjcwMjo6Mzo6&url=%2FLaView-Security-Detection-Installation-Compatible%2Fdp%2FB0BLK1F918%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB0BLK1F918%26pd_rd_r%3D31dba0bc-12f5-42d7-bf60-fbb4de2f8d75%26pd_rd_w%3DEtfs4%26pd_rd_wg%3DXDvWN%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DSXPERE2PHACQ1V20RNM2%26qid%3D1701998116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-52-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B08ZC76D9W,Sense U Pan Tilt Zoom Background Detection Compatible,"Protect Your Home Security, On A Budget
Unlike other camera brands burdened with hidden monthly fees, the Sense-U outdoor camera enables you to safeguard your home without incurring any concealed costs. Moreover, it is eligible for HSA/FSA, providing you the option to utilize your HSA or FSA to invest in your security.
A Clear View, Day and Night
Experience crystal-clear views with Sense-U HD video technology.
Clear Two-way Audio
Two-Way Audio with noise-canceling technology, enables seamless connection with your family.
Two-Way Talk Siren Alarm Activity Zone Picture-in-picture
Multiple Cams, Multiple Views
The Sense-U App allows multiple views on one screen, enhancing efficiency.
Multiple Views Weatherproof No Monthly Fee Family Sharing",Sense-U,,https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/61WwzpPZG-L._AC_SX466_.jpg,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2NTgyOTk1Njk0NDAyNzA2OjE3MDE5OTgxMTY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDA3MzY4MTc4NTAwMjo6NDo6&url=%2FSense-U-Pan-Tilt-Zoom-Background-Detection-Compatible%2Fdp%2FB08ZC76D9W%2Fref%3Dsxin_14_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%253Aamzn1.sym.d6ad0a4b-2eda-440d-98a3-7289fc1c492e%26cv_ct_cx%3Dsmart%2Bcameras%26keywords%3Dsmart%2Bcameras%26pd_rd_i%3DB08ZC76D9W%26pd_rd_r%3D31dba0bc-12f5-42d7-bf60-fbb4de2f8d75%26pd_rd_w%3DEtfs4%26pd_rd_wg%3DXDvWN%26pf_rd_p%3Dd6ad0a4b-2eda-440d-98a3-7289fc1c492e%26pf_rd_r%3DSXPERE2PHACQ1V20RNM2%26qid%3D1701998116%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-53-f853d353-bf33-45e7-b5c2-2cb2b31abc9b-spons%26ufe%3Dapp_do%253Aamzn1.fos.17d9e15d-4e43-4581-b373-0e5c1a776d5d%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
B07XF9NYV3,Zmodo Outdoor Wireless Security Compatible,"Zmodo 1080p Wireless Outdoor Security Camera System
Your security is our priority.
Technical Details
Resolution & Frame Rate: 1080p / 25fps
Angle of view: 96
Waterproof Level: IP65 Outdoor & Indoor
Network Environment: 2.4GHz ONLY
Temperature Range: 14 - 122 (-10 ~ 50)
Distance of Night Vision: 65ft (19.8m)
Distant Viewing Platforms: Smartphone & Tablet & PC
Power Cord Length: 4.9ft (1.5m)
Support Alexa: 
Intelligent Motion Alert: 
Customized Detection Area: 
Video Playback: 
Night Vision Mode: 
Adjustable IR Sensitivity: 
Cloud Recording: 
Multi-window Viewing: 
F.A.Q (Must Read Before Buying)
Why is it called 'Wireless Camera' if the package comes with power cords?
The 'Wireless Camera' refers to having your camera connected to both the internet and your cellphone in a wireless way in order that you can remotely have access to the camera. Meanwhile, the camera itself needs to be plugged into an outlet for continuous power.
What's the network requirement?
2.4GHz WiFi network ONLY (5GHz NOT supported)
>2 Mbps upload speed for live view, or >4 Mbps upload speed for cloud service.
I'm struggling with connecting the camera to my WiFi router?
Make sure you are using the 2.4GHz internet, and please put your camera near the WiFi router for connection first before installing it at your preferred place. If you have more problems, please read the User Guide carefully for specific troubleshooting steps.
What's in the box:
4x 1080p Security Camera
4x Power Adapter
1x Quick Guide
Tools for Installation
What makes it unique
Elaborate LEDs
Armed with 1080p Full HD lens & 20 infrared LED light bulbs for crystal-clear night vision.
IP65 Weatherproof
The IP65 weatherproof makes it ideal for outside use and will keep recording rain or shine. This weatherproof camera can be placed both indoors and outdoors, with a supported temperature range from 14 to 122 (-10 ~ 50). The security camera protects every inch of your home through every season.
Works with Alexa
Control your Zmodo camera by saying ""Alexa, show me the front door"" to view the live streaming.
Customized Motion Detection Area
You can customize the motion detection zone focusing on the key areas like the gate, front door, back door or windows for surveillance purpose, so that motion alerts will only be triggered in the selected area.
Multi-Channel Viewing
You can have access to the 1080p HD live streaming through Smartphone, Tablet and PC. If you have multiple Zmodo cameras, real-time videos at different places can be simultaneously displayed on one screen.
Adjustable Night Vision Sensitivity
You are able to configure the sensitivity of the infrared sensor so that the default automatic transition to night vision mode can be postponed or expedited. For example, you can still watch the RGB live streaming in the dim light.
---------------A few more questions you may be concered about:---------------
Do I have to pay extra fees for the cloud service?
No. You may use the basic cloud plan which includes: 1) 10~15s motion alert videos. 2) alert videos being saved in cloud for 12 hours . You may also choose paid cloud plans for more service.
Does the camera support a micro SD card?
No. This camera doesn't support SD card, and motion alert videos will be saved in cloud.
Does the camera support my Zmodo NVR with Hard Drive?
Yes, the camera can get connected to your Zmodo NVR.
My camera seems too sensitive to the night vision mode?
You can alter the level of night vision sensitivity on your Zmodo app based on your preference.
My camera seems too sensitive to the motion alert?
You can customize the motion detection zone so that alerts will be triggered only when there is motion in the selected area.",Zmodo,SMARTZ,"https://m.media-amazon.com/images/W/MEDIAX_792452-T1/images/I/71Z+1VolDlL._AC_SX466_PIbundle-4,TopRight,0,0_SH20_.jpg",https://www.amazon.com/Zmodo-Outdoor-Wireless-Security-Compatible/dp/B07XF9NYV3/ref=sr_1_54?keywords=smart+cameras&qid=1701998116&sr=8-54
